Geneid	rab.all	rab.win.CRC	rab.win.Paired	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	n_samples_with_counts	pct_total_reads	Chr	gene	product	organism	contrast
C7Y58_RS04740	0.616164958369169	1.60080639413025	-0.0768417463512243	-1.65158436960783	4.61199912731271	-0.328566259698511	0.339607531424447	0.15727474935703	0.887892154699631	0.0543971622799382	0.672357488936935	22	0.0308230312113495	NZ_CP028101.1		L,D-transpeptidase family protein	F. nucleatum	CRC vs Paired
C7Y58_RS10120	1.93766828477547	3.22373528176241	0.94629448198443	-1.84508282387532	4.83192972824938	-0.332180672261242	0.344413298257564	0.0840429069229604	0.888843112140439	0.031050738239185	0.657894073525532	36	0.0682118298389742	NZ_CP028101.1		FprA family A-type flavoprotein	F. nucleatum	CRC vs Paired
C7Y58_RS09435	2.4473006865044	3.48789473141981	1.60738825123742	-2.0178619734132	5.03515466466379	-0.355293744728663	0.327192633780337	0.0525445588476463	0.889074622138897	0.0165517679197832	0.582712401883488	44	0.186958423396181	NZ_CP028101.1		DNA-directed RNA polymerase subunit alpha	F. nucleatum	CRC vs Paired
C7Y58_RS08635	1.23466295339574	1.79147339117429	0.591705417950934	-1.50557380453162	4.36671915146127	-0.296327729633144	0.347355771482409	0.135671582904762	0.891485566444107	0.0551394232784288	0.709857726735495	30	0.0359746333379654	NZ_CP028101.1		DUF1846 domain-containing protein	F. nucleatum	CRC vs Paired
C7Y58_RS04085	1.61065715499305	2.37962536561959	0.83115691727169	-1.54438262286908	4.35304615761291	-0.303040762727225	0.335737181950208	0.114600294004167	0.891847597075357	0.0411073383640435	0.672895764372952	35	0.0367538672730838	NZ_CP028101.1		sodium ion-translocating decarboxylase subunit beta	F. nucleatum	CRC vs Paired
I6J55_RS13345	2.67447896159612	3.04449868969965	2.12716579846676	-1.01754497284884	3.50996378723623	-0.249505021893951	0.366987181401875	0.071176841866601	0.895787827896384	0.0731352001154386	0.832128632222756	50	0.0309817640499847	NZ_CP069563.1	miaB	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	B. fragilis	CRC vs Paired
C7Y58_RS02940	2.31565131958988	3.68446042882616	1.50557032763072	-1.97100269927476	5.22101942158637	-0.329150533500495	0.332131412787095	0.0817662765840359	0.895882215525082	0.0209064431655132	0.612098625055799	40	0.104345196015575	NZ_CP028101.1		FAD-dependent oxidoreductase	F. nucleatum	CRC vs Paired
C7Y58_RS05570	0.661717442520304	1.63364730391753	-0.00874732948706658	-1.56610910805377	4.89476031054248	-0.290958149080502	0.361378207136814	0.160463275990245	0.901763818245499	0.0709653143783325	0.722074498944396	21	0.0724398954498943	NZ_CP028101.1		TonB-dependent receptor	F. nucleatum	CRC vs Paired
I6J55_RS17535	0.693264454415502	1.23020049706606	-0.0601339534311061	-1.12321246051471	3.9417939687199	-0.252366679944771	0.374599360764322	0.151708514303121	0.905791352108241	0.112663087602667	0.788480149862592	26	0.0044012287076131	NZ_CP069563.1		DUF4290 domain-containing protein	B. fragilis	CRC vs Paired
C7Y58_RS08625	1.3321308572505	2.13466287556525	0.785954459826169	-1.44751856623753	4.53204231714519	-0.285525784469823	0.367387822420875	0.143064451954429	0.906393296690185	0.0746983914154654	0.787302228979432	33	0.0324247898557595	NZ_CP028101.1	rpmA	50S ribosomal protein L27	F. nucleatum	CRC vs Paired
C7Y58_RS02685	4.31183299418911	4.70477675004755	3.82254001529825	-1.00839910735224	3.62904962529193	-0.234470187854935	0.356971155929827	0.0544699570373422	0.909873252329342	0.038500003804618	0.78546952367816	60	0.138227441935167	NZ_CP028101.1	rpoB	DNA-directed RNA polymerase subunit beta	F. nucleatum	CRC vs Paired
I6J55_RS01590	0.154612063698585	-0.637355821444023	1.0131911012185	1.43133814763397	4.22133998247637	0.292487230189168	0.352022429079935	0.16127026478115	0.911018823523004	0.0711099889630089	0.81278126459854	22	0.00227998077312416	NZ_CP069563.1		DUF4906 domain-containing protein	B. fragilis	CRC vs Paired
C7Y58_RS05695	0.63236289884436	1.2408744685175	0.138640650899569	-1.33620561497548	4.38102847951195	-0.254522448869695	0.370192309554114	0.174974923062348	0.912570471882166	0.101987244041212	0.791966745268446	23	0.0250509279882503	NZ_CP028101.1		transglycosylase domain-containing protein	F. nucleatum	CRC vs Paired
C7Y58_RS06930	1.15258716574065	1.97288112922361	0.510329073999158	-1.33810221779085	4.32945562142669	-0.267410418233676	0.365785258344928	0.18642509833145	0.912584945523846	0.078711487318565	0.730147166454617	29	0.0251086490204813	NZ_CP028101.1	asnA	aspartate--ammonia ligase	F. nucleatum	CRC vs Paired
I6J55_RS08990	2.19854131369634	2.58853678431637	1.53173710256235	-1.24861829058466	3.88406090906446	-0.277118460099831	0.35496795083613	0.0980264580713267	0.91273376676424	0.0553329630117073	0.78182501014395	44	0.0305199957921368	NZ_CP069563.1		membrane protein	B. fragilis	CRC vs Paired
I6J55_RS21175	-0.288978961647818	-1.17803750676511	0.508536047693675	1.50866508321723	5.04067025144889	0.274791084482704	0.361378207136814	0.14195349657353	0.913504534479512	0.100488858590263	0.857855916657715	11	0.00196251509585371	NZ_CP069564.1		type II toxin-antitoxin system HipA family toxin	NA	CRC vs Paired
C7Y58_RS04090	0.552437535797597	1.25615673941444	0.0214160149454301	-1.40112680354123	4.78694415841755	-0.265937547791873	0.37484982156822	0.151386821540452	0.915415495786376	0.0864223066078852	0.786837288900926	23	0.023752204763053	NZ_CP028101.1	gctA	glutaconate CoA-transferase subunit A	F. nucleatum	CRC vs Paired
I6J55_RS21995	0.0486001858746272	-0.956091253023934	1.01422410049176	1.8083568481663	4.88215723042541	0.330567482829	0.341746797224268	0.0722790481791631	0.915792288927109	0.0436730176502203	0.826883593187744	17	0.00265516748262561	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
C7Y58_RS04430	-0.627112415033824	-1.60023149631556	0.146425502570961	1.51744962595869	4.79955660112636	0.290328516132704	0.358830598766277	0.151298527163211	0.915972595076537	0.132933760502119	0.87521241836433	8	0.000735943160945142	NZ_CP028101.1		CoA transferase subunit B	F. nucleatum	CRC vs Paired
C7Y58_RS02715	3.66700439694474	4.66835147392425	3.05751923231037	-1.69467190567168	4.44085186780393	-0.332741769226548	0.332398881177994	0.0728376120583722	0.916601287502315	0.011315038769835	0.531329168843752	54	0.249412580270114	NZ_CP028101.1		sodium-translocating pyrophosphatase	F. nucleatum	CRC vs Paired
C7Y58_RS00295	1.44899221772912	2.16518603346602	0.815797253043887	-1.47879407179866	4.50743235521153	-0.29105002217212	0.356971155929827	0.113180522833626	0.920801594963435	0.055991291546746	0.773923676641108	34	0.0543876426196517	NZ_CP028101.1		autotransporter-associated N-terminal domain-containing protein	F. nucleatum	CRC vs Paired
C7Y58_RS03145	0.8208212447159	1.38054115037982	0.319208107712708	-1.36954692077881	4.69383037416685	-0.254727082141979	0.37324789928741	0.120951076756497	0.92103350268024	0.100018096546651	0.839284155458344	26	0.0257724408911377	NZ_CP028101.1		tryptophanase	F. nucleatum	CRC vs Paired
C7Y58_RS02265	0.79425126376762	1.60321703874912	0.28013640049943	-1.44024105862394	4.90631467853183	-0.271638900498371	0.37500000178348	0.170628453191458	0.921055529244765	0.0999966965040788	0.80205994899236	25	0.034170851080747	NZ_CP028101.1	pheT	phenylalanine--tRNA ligase subunit beta	F. nucleatum	CRC vs Paired
C7Y58_RS08805	1.39082249699862	2.07080482876794	0.74772130270757	-1.17062757767604	4.20409766035608	-0.233892579302957	0.375801283821821	0.157003755688093	0.92106203814041	0.0847178089965334	0.821675998769429	34	0.0214577937318711	NZ_CP028101.1		penicillin-binding protein	F. nucleatum	CRC vs Paired
C7Y58_RS00670	1.84696710156838	2.40869069555273	1.30565979677312	-1.38161006617576	4.16077361503492	-0.276647646986594	0.356971155929827	0.110155153874967	0.92272325730241	0.0542583903113087	0.756697518917947	41	0.0538392928134573	NZ_CP028101.1	rpsH	30S ribosomal protein S8	F. nucleatum	CRC vs Paired
C7Y58_RS00315	3.55439111549023	4.1367985633568	2.921783527409	-1.20288075565321	3.66163529885814	-0.277650695969123	0.344012817688074	0.0869627020963161	0.922823433350795	0.0240520673424832	0.655838716914857	57	0.0888470988615536	NZ_CP028101.1	rpsL	30S ribosomal protein S12	F. nucleatum	CRC vs Paired
C7Y58_RS04355	1.65242354144582	2.42990446972043	0.951440046784939	-1.36018830791146	4.32175963558279	-0.283594243926286	0.363235885035397	0.107761315395351	0.924022494398681	0.0578425582388707	0.784875289395776	37	0.0396976399168644	NZ_CP028101.1		heavy metal translocating P-type ATPase	F. nucleatum	CRC vs Paired
I6J55_RS08825	-0.57802801787217	-1.28912989582585	0.0563626098320071	1.20585380971016	4.84477667025217	0.229303161281934	0.387264719248646	0.216046391853515	0.924701683139526	0.211565813315371	0.905851946323999	7	0.000721512902887394	NZ_CP069563.1		MraY family glycosyltransferase	B. fragilis	CRC vs Paired
C7Y58_RS00745	1.32028859790034	2.12120991048417	0.716039488168278	-1.43872389319131	4.84058245369398	-0.271988695714244	0.359631559906032	0.132454934777284	0.925153171867585	0.0752904200287856	0.77911404807691	35	0.0522663946851628	NZ_CP028101.1	rpsJ	30S ribosomal protein S10	F. nucleatum	CRC vs Paired
C7Y58_RS04670	1.59610026430032	2.2073339798434	1.00145582605713	-1.40513176047395	4.85719060591785	-0.254156817673315	0.368442132445773	0.158080375284102	0.925304337310477	0.0842614381877284	0.84309967651946	35	0.0510831135244275	NZ_CP028101.1		fructose bisphosphate aldolase	F. nucleatum	CRC vs Paired
C7Y58_RS05565	0.943377515743725	1.74944714100977	0.404949055457687	-1.58064029271343	4.88422854573769	-0.274669061082832	0.363381412231275	0.155732335279253	0.925408770502745	0.10066333413081	0.814867379587674	28	0.149713927349134	NZ_CP028101.1		autotransporter outer membrane beta-barrel domain-containing protein	F. nucleatum	CRC vs Paired
I6J55_RS21585	-0.288413997803701	-1.21552664808955	0.455677250267871	1.65573255241216	4.87555072277714	0.300766805500119	0.360176284080249	0.11437754003362	0.925502336526457	0.0828877895770214	0.876280970699896	11	0.00160175864441001	NZ_CP069564.1		HU family DNA-binding protein	NA	CRC vs Paired
C7Y58_RS02985	0.773824930573215	1.80317497076645	-0.0204503750572629	-1.46272649247259	4.61740212126313	-0.271271297182117	0.353223870789079	0.17645293850902	0.925704502746041	0.0801288610288098	0.769399306745836	24	0.0145889908963831	NZ_CP028101.1		DEAD/DEAH box helicase	F. nucleatum	CRC vs Paired
C7Y58_RS08545	1.02173352869068	1.6939080955974	0.413587398379106	-1.3592011831414	4.38493412084573	-0.268692671589987	0.365638768455384	0.171845753683458	0.927544517520902	0.0815070926681426	0.761108447963475	26	0.0228142379892994	NZ_CP028101.1	uvrA	excinuclease ABC subunit UvrA	F. nucleatum	CRC vs Paired
C7Y58_RS07010	0.925306914259118	1.88021169310827	0.0668479835413898	-1.69138546014062	4.80353715815628	-0.301110973737965	0.350420506801221	0.139833405504808	0.927957244165683	0.0544592274233422	0.689158260439196	23	0.0197694535391146	NZ_CP028101.1	gltS	sodium/glutamate symporter	F. nucleatum	CRC vs Paired
C7Y58_RS01460	1.48100449554915	2.42231035138573	0.693565514752864	-1.55720271340407	4.38761388443935	-0.291173584569804	0.340945515187572	0.154180582730591	0.928588345459251	0.0353797541558954	0.660969606264463	32	0.0240119494080925	NZ_CP028101.1	ptsP	phosphoenolpyruvate--protein phosphotransferase	F. nucleatum	CRC vs Paired
C7Y58_RS02600	0.84113867965188	1.53232970602353	0.115494030618922	-1.45498592311792	4.61848868995776	-0.280480659138465	0.357228676486881	0.129246405360777	0.92934589084152	0.0706137579311747	0.760570726141139	25	0.0254549752138672	NZ_CP028101.1		dicarboxylate/amino acid:cation symporter	F. nucleatum	CRC vs Paired
C7Y58_RS01170	1.20728956506692	2.00182005669806	0.487516925466354	-1.18722215778016	4.22398975627436	-0.256438359666237	0.366987181401875	0.162407026312579	0.929812874214412	0.0825051455056562	0.795374443613187	29	0.0141705134127084	NZ_CP028101.1		V-type ATP synthase subunit D	F. nucleatum	CRC vs Paired
C7Y58_RS02025	1.82014582186239	2.25353764326796	1.20974349787401	-1.06143938093022	4.03084553961346	-0.229294182909282	0.37099359159226	0.155849761850074	0.930260844711148	0.114647521078549	0.861957382860855	40	0.0235068903760713	NZ_CP028101.1	asnS	asparagine--tRNA ligase	F. nucleatum	CRC vs Paired
C7Y58_RS08620	1.16129985549092	2.14875889940234	0.471846952100288	-1.73383793036784	4.58916802380615	-0.32415426851153	0.34080897313257	0.142470623728264	0.932050268299899	0.0357405914401623	0.666796974215275	32	0.049221610234978	NZ_CP028101.1		ribosomal-processing cysteine protease Prp	F. nucleatum	CRC vs Paired
C7Y58_RS04020	0.7078664024072	1.53124942831865	0.0629059515251562	-1.39416966765761	4.57554581046323	-0.261204489721709	0.366586540382884	0.17498447881545	0.93206844254653	0.0925386317730531	0.784307867420083	23	0.0180089620560693	NZ_CP028101.1	msrB	peptide-methionine (R)-S-oxide reductase MsrB	F. nucleatum	CRC vs Paired
C7Y58_RS08640	0.718049246009516	1.30207096475441	0.171834643699171	-1.17955212738423	4.36406346684465	-0.238542910922337	0.388621796439385	0.21186537543285	0.932263001395839	0.135733486869361	0.848851956126282	25	0.0184707303139173	NZ_CP028101.1		AMP-binding protein	F. nucleatum	CRC vs Paired
C7Y58_RS00710	1.04869571726295	2.18778962513217	0.299505319874723	-1.77212561977853	5.11357626778528	-0.3030023149439	0.357629157056716	0.140149969381546	0.932998392854054	0.0554992908377177	0.727594010192752	27	0.0584714056499944	NZ_CP028101.1	rpsC	30S ribosomal protein S3	F. nucleatum	CRC vs Paired
C7Y58_RS02905	0.738415159793838	1.64707902251235	0.0556814913208763	-1.50479211947071	4.59862899824561	-0.284660905177405	0.356027234777436	0.143427617470689	0.933278028844972	0.0719608159109835	0.763013965564606	25	0.0270855943743928	NZ_CP028101.1	glmU	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	F. nucleatum	CRC vs Paired
C7Y58_RS05515	2.84043583413855	3.64836196756644	2.33890946404661	-1.5942720294223	4.7487815690897	-0.298790299063014	0.362980771212364	0.086924116206201	0.934213036305054	0.0471954382986623	0.80214270280037	48	0.156193113217063	NZ_CP028101.1		Glu/Leu/Phe/Val family dehydrogenase	F. nucleatum	CRC vs Paired
C7Y58_RS09915	1.14275368286692	2.0392881709639	0.616400420994328	-1.50171397579244	4.98828817549763	-0.282202662767093	0.372847418717229	0.163945660973294	0.934503117133571	0.0929517632793364	0.822706520369447	29	0.0602030366169241	NZ_CP028101.1	citF	citrate lyase subunit alpha	F. nucleatum	CRC vs Paired
C7Y58_RS04105	1.19118887119041	2.11030565682972	0.524193687434487	-1.47714933449276	4.79395864882112	-0.267041821938021	0.368041651875691	0.188707905629946	0.934574833618731	0.0734553902114705	0.76607716539137	30	0.0450512656562889	NZ_CP028101.1		sodium/glutamate symporter	F. nucleatum	CRC vs Paired
C7Y58_RS08490	0.545564057595776	1.40291540628976	-0.0800359260916954	-1.45959516488984	4.54153052000854	-0.277045926405811	0.368842613015863	0.196919890300286	0.935328257723748	0.087004794031334	0.785066256800433	22	0.0183552882494553	NZ_CP028101.1		PP2C family protein-serine/threonine phosphatase	F. nucleatum	CRC vs Paired
I6J55_RS01025	-0.21110496470443	-0.925594649192998	0.596932090371094	1.42891982356833	4.5595873224739	0.276831411354671	0.367387822420875	0.209485303959324	0.936284265972627	0.133401500285196	0.880464603661918	16	0.00207795716031569	NZ_CP069563.1	rfbF	glucose-1-phosphate cytidylyltransferase	B. fragilis	CRC vs Paired
C7Y58_RS08430	1.78825708724203	3.06554720279581	1.240169766895	-1.80100420859018	5.16308486717294	-0.321259473751754	0.351221467940557	0.108615981745548	0.936646536092578	0.0502215364043274	0.786790641043171	37	0.133046979292435	NZ_CP028101.1		Dps family protein	F. nucleatum	CRC vs Paired
I6J55_RS16475	0.863743641622943	1.31722230986925	0.261139894233218	-0.954189562402249	4.17920506301423	-0.199213218754828	0.395274330658956	0.228132340318353	0.936789143809525	0.191656583239881	0.884345536842353	29	0.00668120948073727	NZ_CP069563.1		prephenate dehydratase	B. fragilis	CRC vs Paired
I6J55_RS01820	0.712068205179246	1.30082340475186	0.0292959581601178	-1.19944922715262	4.00002841906399	-0.259537202655446	0.370845015866441	0.167353742135354	0.936825472500644	0.105923613076426	0.762670751753152	25	0.0143436765094014	NZ_CP069563.1		translocation/assembly module TamB domain-containing protein	B. fragilis	CRC vs Paired
C7Y58_RS03715	0.585298102995753	1.34942671145941	-0.118832269797117	-1.3656605531561	4.53616020310596	-0.267222988089677	0.361378207136814	0.195197774346921	0.936957824245993	0.0854487086796483	0.77437729904642	19	0.0146611421866718	NZ_CP028101.1		peptidase U32 family protein	F. nucleatum	CRC vs Paired
C7Y58_RS06725	0.44223154620277	1.1600371290891	-0.107432179682276	-1.29640095173919	4.44367872804512	-0.248517870287585	0.371245496436582	0.216497677499553	0.937042903960695	0.113376285797055	0.806053514027119	19	0.0177059266368566	NZ_CP028101.1		YgiQ family radical SAM protein	F. nucleatum	CRC vs Paired
I6J55_RS19855	2.94011716106383	3.23946746130507	2.32499387244075	-0.898674545211431	3.57495494226481	-0.198549079849846	0.395674811229539	0.089696930573511	0.937271270529797	0.140804132689308	0.964800402366344	52	0.0213134911512936	NZ_CP069563.1	folD	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	B. fragilis	CRC vs Paired
I6J55_RS21605	-0.395537454087706	-1.18188747364081	0.2766980445124	1.47336767688734	4.98174989112932	0.263315214391272	0.374198719745171	0.156507845487872	0.937615598538361	0.145321007673073	0.898067180321273	10	0.00170277045081425	NZ_CP069564.1		virulence RhuM family protein	NA	CRC vs Paired
C7Y58_RS05050	0.8481971792939	1.65836373475911	0.236253585121492	-1.41418269704059	4.80164774636159	-0.264382445440462	0.365238287885364	0.187952050790898	0.937749127095135	0.0994131732919007	0.807177424398537	25	0.0244737176659404	NZ_CP028101.1		ABC transporter ATP-binding protein	F. nucleatum	CRC vs Paired
C7Y58_RS00635	0.590153181522543	1.43240583355025	-0.0588018185969039	-1.47244230422269	4.48930586212732	-0.275817479876405	0.363381412231275	0.17030158827723	0.938316302909612	0.0945236569607384	0.809584845979259	24	0.0157434115410029	NZ_CP028101.1	frr	ribosome recycling factor	F. nucleatum	CRC vs Paired
I6J55_RS18125	-0.19396847770595	-0.87029017667295	0.473816786550726	1.49695014228942	4.7639638386222	0.269473725965986	0.362980771212364	0.154945993157095	0.93843602276512	0.114597055880114	0.905647046054505	14	0.00108226935433109	NZ_CP069563.1		DUF1896 domain-containing protein	B. fragilis	CRC vs Paired
C7Y58_RS09460	1.5817363961575	2.26976636546498	0.96141791185863	-1.40253758600285	4.42810285611925	-0.270730902659879	0.356427715347241	0.113224842097681	0.938941561429941	0.0759828160468052	0.803499828325171	39	0.0392358716590165	NZ_CP028101.1	infA	translation initiation factor IF-1	F. nucleatum	CRC vs Paired
C7Y58_RS01640	0.756532390402304	1.3949851677861	0.0142519392350149	-1.13489390641385	4.21726910270477	-0.227512935870431	0.375801283821821	0.202764318962375	0.938943954554592	0.131033274009758	0.819613925256184	25	0.00926422567307413	NZ_CP028101.1	dnaJ	molecular chaperone DnaJ	F. nucleatum	CRC vs Paired
I6J55_RS03130	0.532722587439546	-0.228437542199308	1.28545748624832	1.30894673376175	4.46309473690937	0.260748856485145	0.370444535296309	0.158586214900045	0.939233524424231	0.104068134003161	0.89884746553627	24	0.00603184786813861	NZ_CP069563.1		SusC/RagA family TonB-linked outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS04375	-0.74217930201913	-1.38304851161277	0.020225270745744	1.4519374010778	4.77353068515198	0.269266225350159	0.370845015866441	0.111249521329167	0.93929732996369	0.103311546463816	0.890269317671683	6	0.000548349806194419	NZ_CP069563.1		RNA-directed DNA polymerase	B. fragilis	CRC vs Paired
I6J55_RS19470	2.02945088031478	2.77413908150565	1.331083338673	-1.31369433208499	4.29491571382154	-0.263274053634034	0.363381412231275	0.126033957031892	0.939338814902159	0.0612220584552597	0.792910939715681	39	0.0198416048294033	NZ_CP069563.1		glycoside hydrolase family 13 protein	B. fragilis	CRC vs Paired
I6J55_RS07445	-0.113048269530132	-0.682707594598118	0.691944710017191	1.40503393003159	4.1862460381275	0.288792381036093	0.35536859185485	0.175403077281368	0.939518145544427	0.0929344350518827	0.862122551922726	18	0.0013853047735438	NZ_CP069563.1		helix-turn-helix domain-containing protein	B. fragilis	CRC vs Paired
C7Y58_RS04375	4.04060770125718	4.82512885171282	3.30826235495612	-1.49078432277337	4.20765648080551	-0.297255850197434	0.333733976859464	0.106532934215752	0.939566993912632	0.0156703873722505	0.61451264481844	55	0.188848787201746	NZ_CP028101.1	pflB	formate C-acetyltransferase	F. nucleatum	CRC vs Paired
C7Y58_RS00730	0.830165312270335	1.46268261784632	0.365814309677617	-1.18359256024189	4.57449533636988	-0.216525822706231	0.387264719248646	0.239527675281213	0.940173839434333	0.155604880757527	0.863358643522827	27	0.0281534334706661	NZ_CP028101.1	rplW	50S ribosomal protein L23	F. nucleatum	CRC vs Paired
I6J55_RS11455	1.96835764290168	2.3746061778405	1.42737332564366	-0.975388998988476	3.59895635143329	-0.222588671841749	0.380056068981719	0.196368312520487	0.941992473561663	0.112117813876451	0.827524303332565	41	0.0166813783147565	NZ_CP069563.1		isoprenyl transferase	B. fragilis	CRC vs Paired
I6J55_RS05820	0.126941830136489	-0.518714184770916	0.825074352387118	1.35058889908238	4.25314365380525	0.273090099173075	0.365638768455384	0.176806598074346	0.942139657506065	0.10421279072282	0.881633064429002	19	0.00141416528965929	NZ_CP069563.1		dicarboxylate/amino acid:cation symporter	B. fragilis	CRC vs Paired
C7Y58_RS04465	0.928453492492523	1.65159524647499	0.403958254655615	-1.31627676255866	4.59558551708747	-0.249626334796814	0.37500000178348	0.204456160930496	0.943121612007176	0.106255796801434	0.826004330516483	27	0.0271577456646815	NZ_CP028101.1		PolC-type DNA polymerase III	F. nucleatum	CRC vs Paired
C7Y58_RS06485	0.593289322845061	1.54784371905593	-0.0557673460397785	-1.58442706951261	4.79993318077456	-0.294132687820657	0.36443732674535	0.171755829325916	0.943315863400531	0.0845831977001538	0.761089067776342	21	0.0588465923594958	NZ_CP028101.1	panF	sodium/pantothenate symporter	F. nucleatum	CRC vs Paired
I6J55_RS11520	0.585089645023808	0.924095457122406	0.15702193117074	-0.97215762001593	4.15898601348196	-0.20169462657991	0.397677214082548	0.28525607928186	0.944429589185257	0.241689023932491	0.891396791197184	23	0.0104907976079827	NZ_CP069563.1		1-acyl-sn-glycerol-3-phosphate acyltransferase	B. fragilis	CRC vs Paired
C7Y58_RS05430	0.706388181578395	1.49449149999298	0.186948100416312	-1.17531555528004	4.54208978079002	-0.235505795007705	0.384214745226257	0.230873350427672	0.944563521751129	0.139046463327961	0.841819506398017	24	0.0176337753465679	NZ_CP028101.1		AbgT family transporter	F. nucleatum	CRC vs Paired
C7Y58_RS05855	0.195816179413297	0.9669971078007	-0.378150612580268	-1.37087918943766	4.49698315244865	-0.259341462693247	0.37219551464954	0.232335391903861	0.944613537549881	0.112304863571789	0.817522878625265	17	0.0119771141879307	NZ_CP028101.1		vWA domain-containing protein	F. nucleatum	CRC vs Paired
C7Y58_RS02205	0.772343089408824	1.45684645759038	0.234279747736838	-1.04139791571306	4.29392809657967	-0.222863490648876	0.377403847898599	0.257340977898484	0.944997526685502	0.151142207148556	0.850960191823462	27	0.0110535776722349	NZ_CP028101.1		YidC/Oxa1 family membrane protein insertase	F. nucleatum	CRC vs Paired
C7Y58_RS05440	2.34478074911097	3.30862501963305	1.53694068286237	-1.75405006823385	5.08227325087943	-0.301407588407408	0.349759617593702	0.113586260225911	0.945130384190785	0.0332103224213273	0.725587792445328	41	0.170507929210349	NZ_CP028101.1		flavodoxin	F. nucleatum	CRC vs Paired
C7Y58_RS06975	3.53215019714376	4.52962641902867	2.73020262000751	-1.60563149215976	4.85117909933838	-0.302810483214495	0.356570514911068	0.0836880664280732	0.94589331078193	0.0323733751776751	0.743209163856551	52	0.195948474166158	NZ_CP028101.1		electron transfer flavoprotein subunit alpha/FixB family protein	F. nucleatum	CRC vs Paired
C7Y58_RS06545	0.742114403778349	1.60225819151011	0.183135992503133	-1.48877818395925	4.99238726706929	-0.263198323645265	0.376201924841004	0.186785909725167	0.946348839101009	0.105088138187527	0.823239025464651	24	0.0311116363725044	NZ_CP028101.1	alaS	alanine--tRNA ligase	F. nucleatum	CRC vs Paired
I6J55_RS05505	-0.565243001911571	-1.15705236254466	0.00493102661386136	1.2068902165546	4.78343786311641	0.224082371744238	0.391826924594907	0.201909251844802	0.946616041671437	0.188290590523103	0.924822458307864	8	0.000750373419002889	NZ_CP069563.1		helix-turn-helix domain-containing protein	B. fragilis	CRC vs Paired
C7Y58_RS06580	0.214370364579195	0.806848313601745	-0.261842084672304	-1.08069962898983	4.04724211829108	-0.225941069233455	0.3868642386782	0.270036195430902	0.946683484930182	0.19141707403596	0.846836924934725	18	0.0111690197366969	NZ_CP028101.1	polA	DNA polymerase I	F. nucleatum	CRC vs Paired
C7Y58_RS03990	1.29346382798083	1.83283149148619	0.565176589842276	-1.22015680195908	4.44864081131722	-0.24929556886932	0.377804488917811	0.149941057818857	0.946757213277467	0.0922442481438746	0.858707274703475	32	0.0236656232147065	NZ_CP028101.1		NAD(P)/FAD-dependent oxidoreductase	F. nucleatum	CRC vs Paired
C7Y58_RS00785	0.431542734988996	0.934010579462296	-0.0125467377598625	-0.994393557330872	4.22417118696521	-0.214108972480283	0.397836539887626	0.300635140881004	0.947258987827085	0.21982660678477	0.87378511886312	20	0.0152960735412127	NZ_CP028101.1		ATP-binding protein	F. nucleatum	CRC vs Paired
I6J55_RS22040	-0.64362520631665	-1.17375000511834	-0.00391482729958259	1.25679687963394	4.5971036258848	0.239977802266898	0.383814104206924	0.216094531812458	0.948449236354354	0.187572497142313	0.904633668323675	6	0.000735943160945142	NZ_CP069563.1		Arm DNA-binding domain-containing protein	B. fragilis	CRC vs Paired
C7Y58_RS03755	0.947767439678993	1.54692691625344	0.390229849237016	-1.21522796617972	4.44970125469207	-0.240847907103731	0.380056068981719	0.214353458349827	0.948801290949994	0.144108980975185	0.863925834556239	28	0.0572448337150858	NZ_CP028101.1		ABC transporter ATP-binding protein/permease	F. nucleatum	CRC vs Paired
I6J55_RS19760	1.32918547638327	1.75679459300076	0.716215019250643	-1.01929098054864	4.25442690935437	-0.197800477040516	0.387820514400572	0.245186693096551	0.948957355800697	0.15625539702241	0.88378937349826	33	0.0128284994133379	NZ_CP069563.1		OmpH family outer membrane protein	B. fragilis	CRC vs Paired
C7Y58_RS09345	1.01126594347133	1.96337130839624	0.375008978243878	-1.5761361319711	4.86592175180576	-0.268893795425431	0.360432521045826	0.159082032403949	0.949144248623337	0.0662705454646263	0.766419677339852	27	0.0452244287529818	NZ_CP028101.1		OmpA family protein	F. nucleatum	CRC vs Paired
C7Y58_RS00495	0.658945562194196	1.36039355421559	0.0505462987038268	-1.50166869619269	4.92934153611118	-0.272594749728738	0.370592950573183	0.18125790136024	0.949463775128557	0.095212205818208	0.788314474482984	24	0.028788364825207	NZ_CP028101.1		RnfABCDGE type electron transport complex subunit D	F. nucleatum	CRC vs Paired
I6J55_RS21575	-0.702263158905159	-1.38882937125135	-0.0707525070157073	1.24409693659475	4.87417037286438	0.221636813324355	0.379255107841096	0.217140261245512	0.949547490693019	0.202248010087735	0.921330471795507	6	0.000634931354540906	NZ_CP069564.1		hypothetical protein	NA	CRC vs Paired
